average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_change,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.0131094,-0.02108999579679221,4.778424,0.2921851423382759,0.32108323080908685,337.2,17.72,296.76,14.71,0.8352921513129986,878,4152,173.0,44288,1417216
2.0744195,-0.01940199944656342,5.0351906,0.2826335436105728,0.3211017270528135,340.53,17.9,307.26,16.19,0.8343696234098879,879,4176,174.0,44544,1425408
2.0527346,-0.019795815050601958,5.4311495,0.28829191967844964,0.320384238270067,331.55,16.42,307.99,15.77,0.8106650470534156,881,4200,175.0,44800,1433600
2.075669,-0.0180846212990582,5.0755825,0.3024009469151497,0.32049669236654327,338.92,16.82,320.04,16.61,0.8419531609652965,878,4224,176.0,45056,1441792
2.0468414,-0.018392709335312247,5.6816444,0.2896863956749439,0.32106924890762284,333.31,16.43,327.59,16.88,0.8552363421789471,870,4248,177.0,45312,1449984
1.9524916,-0.018697793809697032,5.956174,0.30172237753868103,0.32164633238599416,337.72,17.79,333.29,17.04,0.8430861659266271,878,4272,178.0,45568,1458176
2.0231547,-0.019121764870360495,6.319203,0.29548526123166086,0.32224770670845393,335.29,17.75,347.55,17.95,0.8434128740386159,880,4296,179.0,45824,1466368
2.05586,-0.020571852596476675,5.2577014,0.2771464666724205,0.3242024371311778,337.48,18.34,335.37,17.45,0.8717221394351771,877,4320,180.0,46080,1474560
2.0350916,-0.019259802578017116,5.0493197,0.29304924920201303,0.3249940449992816,338.89,18.23,323.82,16.38,0.8435368460203446,879,4344,181.0,46336,1482752
1.9828598,-0.019462421326898037,5.1822977,0.3094584007561207,0.3270669359536398,332.56,15.97,306.08,14.6,0.7812926588104405,878,4368,182.0,46592,1490944
2.0229197,-0.01890969845931977,5.876664,0.34277874663472174,0.3276800435213816,330.41,15.09,312.94,15.3,0.8209825055824962,878,4392,183.0,46848,1499136
1.9512932,-0.019093919382430612,5.8341765,0.3595587894320488,0.3287531616432326,330.73,14.56,311.27,14.77,0.8229985522975989,871,4416,184.0,47104,1507328
2.012625,-0.01902841412462294,5.5378027,0.3771392899751663,0.32846347863475484,336.26,15.35,314.49,15.7,0.7936999374427215,874,4440,185.0,47360,1515520
2.0563736,-0.020177083963062614,5.4140625,0.36124409347772596,0.32950657943174955,329.25,15.32,317.95,16.5,0.8575897717968697,877,4464,186.0,47616,1523712
2.0252774,-0.022632194140460343,5.676017,0.3452472713589668,0.3307855689809436,326.4,15.45,326.74,17.64,0.7912677205497518,879,4488,187.0,47872,1531904
1.9956067,-0.0221065699798055,5.804251,0.3315423586964607,0.33104685144055457,334.52,16.69,323.6,17.7,0.8425535818547809,880,4512,188.0,48128,1540096
2.0100083,-0.022724889384116976,5.872595,0.3077854560315609,0.3316293789872101,345.59,18.11,331.16,18.09,0.8375860372466339,878,4536,189.0,48384,1548288
1.9423916,-0.021506550326012074,6.1882195,0.3135053552687168,0.3316564698304449,342.48,17.81,336.87,18.25,0.8075008109959627,880,4560,190.0,48640,1556480
1.9709133,-0.0197401832183823,6.19704,0.29089777246117593,0.3317401160796483,347.86,19.04,334.88,17.37,0.8480066476732919,879,4584,191.0,48896,1564672
2.0608509,-0.019666159925982356,6.00569,0.301614391207695,0.330900043426525,352.22,18.25,348.37,18.1,0.8028462834358936,880,4608,192.0,49152,1572864
2.000988,-0.019311921834014357,6.5358663,0.2982798530161381,0.33109568769023534,345.93,17.68,354.52,19.18,0.8229713129292269,871,4632,193.0,49408,1581056
2.0034094,-0.019502565315924585,5.984807,0.2803359620273113,0.33103870494025095,348.76,18.36,343.7,18.23,0.8550019937822987,881,4656,194.0,49664,1589248
2.0046859,-0.020278753987513484,6.450715,0.31263364434242247,0.3320217366729464,344.88,18.86,336.38,18.29,0.7663352575842843,878,4680,195.0,49920,1597440
1.9944917,-0.021377584743313492,6.8719416,0.3010117341578007,0.3327953027827399,348.61,19.71,341.31,18.83,0.8302829461815251,879,4704,196.0,50176,1605632
1.992294,-0.021719190501607956,6.5698757,0.31214920088648795,0.333940527623608,356.98,20.57,342.17,18.87,0.7368527971194156,880,4728,197.0,50432,1613824
2.0625653,-0.021980694574303926,6.555108,0.32864924490451813,0.3350153522832053,350.3,20.08,347.77,19.15,0.8009340274334172,880,4752,198.0,50688,1622016
2.008206,-0.02097027298528701,6.777678,0.3261132362484932,0.33609661140612196,349.6,18.86,360.03,19.58,0.7764778100125149,879,4776,199.0,50944,1630208
1.9644885,-0.018098400649614634,7.1617346,0.35101677015423777,0.336379512434914,358.82,19.29,353.38,18.96,0.7707833612544209,871,4800,200.0,51200,1638400
2.0657268,-0.01726620875298977,7.2471204,0.35747854322195055,0.3367368419255529,353.51,19.27,369.89,19.89,0.7528167530146858,876,4824,201.0,51456,1646592
2.0934799,-0.018431569216772914,6.969558,0.3465843933820725,0.33817366510629654,361.57,20.25,367.56,19.25,0.7639235544435825,879,4848,202.0,51712,1654784
2.101392,-0.019004467613995074,6.6117253,0.311971677094698,0.3387366430390449,372.36,20.83,354.8,18.09,0.8237281521996281,878,4872,203.0,51968,1662976
2.0391064,-0.021701488168910144,6.9426327,0.3008675114810467,0.33950086612076985,360.1,20.25,358.4,18.63,0.7940661302385409,880,4896,204.0,52224,1671168
1.9961696,-0.02238066492602229,7.699256,0.28134567573666575,0.3394469966491063,355.17,19.56,345.3,18.13,0.8164477231066112,882,4920,205.0,52480,1679360
2.0568607,-0.024187409873120486,6.872857,0.27335354179143906,0.33966751396656036,360.73,19.28,348.34,18.45,0.79478086003773,887,4944,206.0,52736,1687552
2.0643146,-0.02209207238163799,6.7524695,0.29475340083241464,0.3397533308182444,363.2,19.26,342.62,17.75,0.7349990649675917,878,4968,207.0,52992,1695744
2.1185234,-0.02233228901401162,7.2588577,0.2793885639309883,0.33939170464873314,368.75,19.79,344.56,17.88,0.744244346057668,884,4992,208.0,53248,1703936
2.085223,-0.021466899272054432,7.5130134,0.2776529833674431,0.33997995211254983,381.06,20.67,351.15,17.68,0.7453680469485396,886,5016,209.0,53504,1712128
2.058388,-0.021102107423357667,7.108445,0.27276977971196176,0.34006711521318983,386.41,20.83,349.48,18.22,0.7422444992199313,885,5040,210.0,53760,1720320
2.0707643,-0.021191054286900907,7.034792,0.2703788793087006,0.340702779236294,384.17,19.87,357.37,19.41,0.7116296919018477,882,5064,211.0,54016,1728512
2.080863,-0.021210172378923742,6.930905,0.2948636184632778,0.34087564334982917,364.6,18.5,364.34,19.62,0.7518861105683871,885,5088,212.0,54272,1736704
2.1154306,-0.021552873745094986,7.380376,0.30888524010777474,0.3429703274298282,349.29,17.44,372.82,19.91,0.7569898764405786,886,5112,213.0,54528,1744896
2.127308,-0.020455770695116372,7.1401153,0.33032194048166275,0.34439579787708463,342.27,16.8,372.91,20.58,0.680060925440195,886,5136,214.0,54784,1753088
2.074564,-0.020458158606197686,7.5359344,0.3239503353834152,0.3452170863747597,338.96,17.87,366.86,18.85,0.7661764678766811,884,5160,215.0,55040,1761280
2.0762722,-0.018546737036667763,7.398899,0.31692072838544844,0.3458089287437144,340.37,18.09,368.23,19.03,0.6513844900561995,877,5184,216.0,55296,1769472
2.1011488,-0.01877786495257169,7.0360293,0.2865925884246826,0.3455041992877211,359.26,19.68,360.97,18.95,0.6919418115573915,880,5208,217.0,55552,1777664
2.125042,-0.015073691508732737,7.3346314,0.30233261853456495,0.3458479369680087,363.7,19.82,355.46,18.29,0.6939468976737639,885,5232,218.0,55808,1785856
2.1020448,-0.014127131355926394,7.139044,0.31939803302288056,0.34639025160244535,364.39,18.75,356.03,17.89,0.5680138821573579,882,5256,219.0,56064,1794048
2.1019895,-0.015053221629932523,7.95378,0.3108446364104748,0.3465770726047811,364.33,19.13,356.83,17.41,0.6960851279296292,882,5280,220.0,56320,1802240
2.104227,-0.014057380352169276,7.6045966,0.3121641537547111,0.3471188529261521,365.63,19.03,363.49,19.07,0.7340842733056028,882,5304,221.0,56576,1810432
2.1247842,-0.01709149690810591,7.511567,0.27340798154473306,0.3470131391215892,368.24,19.3,379.3,20.09,0.6459397183887101,879,5328,222.0,56832,1818624
2.127907,-0.01897645853925496,7.7078867,0.24309177905321122,0.34697364465821356,380.48,21.2,380.36,20.75,0.7218742618391776,872,5352,223.0,57088,1826816
2.044198,-0.01887043100781739,7.635075,0.23785536423325537,0.3464473177279745,378.26,21.93,381.21,21.35,0.7693427443772638,882,5376,224.0,57344,1835008
2.0759714,-0.020046052057296038,7.7744913,0.24436138302087784,0.34655615137446494,377.76,21.51,382.1,22.14,0.632711671913815,884,5400,225.0,57600,1843200
2.0396805,-0.0183672908693552,7.8861737,0.24530158713459968,0.34630487983425456,376.9,21.37,378.24,21.25,0.7084176160805306,887,5424,226.0,57856,1851392
2.0357127,-0.01686047519557178,7.8363714,0.26782400995492933,0.3465485929378441,360.88,20.18,375.57,20.79,0.738220507364292,884,5448,227.0,58112,1859584
2.1140034,-0.016623050225898623,8.08082,0.26332697719335557,0.3466224014049485,368.88,20.95,357.08,19.19,0.7699189885257889,886,5472,228.0,58368,1867776
2.075522,-0.01832538695540279,7.972827,0.2583665956556797,0.34634509008555187,370.57,20.57,359.71,19.24,0.763049573970402,886,5496,229.0,58624,1875968
2.115022,-0.01878243691055104,8.094552,0.28998491242527963,0.34698048269464854,362.51,20.16,349.67,18.96,0.678671373912141,884,5520,230.0,58880,1884160
2.1356537,-0.01773096456890926,7.6097684,0.29519907414913177,0.34751523428020026,365.95,19.85,346.66,18.32,0.6778887039688464,877,5544,231.0,59136,1892352
2.0958052,-0.017798888522665948,7.485894,0.31604266047477725,0.3487000690684432,362.64,19.02,355.41,18.93,0.6395187197176854,886,5568,232.0,59392,1900544
2.0794497,-0.018299250153359026,7.3415685,0.304050974547863,0.34848492592573166,358.41,19.24,353.34,18.29,0.712856693857141,884,5592,233.0,59648,1908736
2.1165543,-0.018073843610472977,7.415911,0.2968380108475685,0.3484491425610724,358.49,19.36,360.55,19.01,0.7763938571456577,887,5616,234.0,59904,1916928
2.1325424,-0.019711828455328942,7.5216827,0.2934735098481178,0.34922498287189574,354.89,19.24,371.89,19.65,0.7376831719574557,886,5640,235.0,60160,1925120
2.1274023,-0.021276812287978827,7.3878527,0.2567236316204071,0.35049771056288764,356.64,19.99,368.07,19.5,0.818496094290544,885,5664,236.0,60416,1933312
2.0855768,-0.022309344401583074,7.3600235,0.25279297277331353,0.3518838424767767,365.86,20.69,370.15,20.04,0.8083955551532157,885,5688,237.0,60672,1941504
2.155964,-0.0232787563232705,7.7218723,0.2563694620132446,0.35184199345253764,367.98,19.88,375.97,20.63,0.6524833953126754,883,5712,238.0,60928,1949696
2.1415203,-0.021619143104180692,7.6791987,0.2656073394417763,0.35307682145919117,375.2,19.91,373.48,21.23,0.49393942404251456,875,5736,239.0,61184,1957888
2.1120808,-0.021270016729831694,7.713406,0.2754244288802147,0.35536351338738487,369.8,20.0,364.46,19.98,0.7853983764448818,884,5760,240.0,61440,1966080
2.1224573,-0.021013026088476182,7.7181787,0.283246818035841,0.35667819405595463,371.72,20.12,384.67,22.4,0.728906248100105,886,5784,241.0,61696,1974272
2.0733483,-0.020162589829415083,7.307237,0.26453556135296824,0.3578869890244234,376.6,20.93,388.42,22.39,0.7847606094916119,884,5808,242.0,61952,1982464
2.0995994,-0.021075420477427543,7.451632,0.2351436023414135,0.3578308891682398,383.57,22.02,387.71,22.68,0.7937380248445779,885,5832,243.0,62208,1990656
2.1251729,-0.020858836784027515,7.475831,0.23376294374465942,0.3576489841299398,375.11,21.42,381.09,21.51,0.7525312990931656,885,5856,244.0,62464,1998848
2.1174893,-0.021202380782924593,7.421613,0.2379310254752636,0.3582709680000941,381.05,21.74,389.74,22.78,0.7631969768762444,886,5880,245.0,62720,2007040
2.08092,-0.02003658268135041,7.6130996,0.251284941136837,0.3589966825786091,376.96,21.86,370.35,21.48,0.7584607897704772,878,5904,246.0,62976,2015232
2.0992124,-0.019285995932295918,7.724977,0.2627174086868763,0.36068495079165414,371.32,21.03,361.78,20.69,0.7057740502230603,884,5928,247.0,63232,2023424
2.129486,-0.019968727519735694,7.82269,0.2582652585208416,0.36086665980872656,373.03,21.55,361.8,20.7,0.6773407988218585,885,5952,248.0,63488,2031616
2.0702384,-0.018955974308773875,7.5449004,0.2669892457127571,0.3611967962767397,369.16,21.55,366.53,21.26,0.7693832448319456,886,5976,249.0,63744,2039808
2.1189284,-0.019907167572528126,7.3837,0.2614257699251175,0.36116635373660494,372.43,21.78,365.38,20.45,0.6200717100021568,886,6000,250.0,64000,2048000
2.1069536,-0.020131319481879472,7.6245117,0.2406560143828392,0.3613280205144769,374.14,21.87,379.48,21.03,0.7644868977718077,884,6024,251.0,64256,2056192
2.139478,-0.01936794782988727,7.8699827,0.27522077813744544,0.3622475853633313,381.9,22.28,381.16,21.24,0.6212424426281391,886,6048,252.0,64512,2064384
2.0994318,-0.02116717567667365,7.665993,0.27063521057367323,0.36301531961985994,368.43,20.53,387.39,21.73,0.773776008668208,885,6072,253.0,64768,2072576
2.0975811,-0.018909523533657192,7.66534,0.25926655367016793,0.36323483075414387,380.47,21.65,380.35,20.55,0.767205563861927,878,6096,254.0,65024,2080768
2.09293,-0.018776515703648328,7.535,0.2749218566715717,0.3628694961468379,379.37,21.38,386.48,21.91,0.7087778675886766,886,6120,255.0,65280,2088960
2.1450229,-0.018683712780475616,7.862789,0.24736580953001977,0.36285230872176943,373.56,20.54,375.37,21.48,0.714014102876505,885,6144,256.0,65536,2097152
2.106089,-0.01934256120119244,7.843211,0.21718690067529678,0.36207529139660655,385.98,22.35,372.08,21.0,0.7259888914124603,885,6168,257.0,65792,2105344
2.154313,-0.019644160927273332,7.983052,0.2137650853395462,0.3622317158040546,396.96,23.16,363.81,20.6,0.6968123993227231,885,6192,258.0,66048,2113536
2.0972667,-0.02056109921075404,7.851102,0.21381667822599412,0.36284868472388815,393.46,22.57,364.75,20.28,0.6771220472719403,886,6216,259.0,66304,2121728
2.119072,-0.020258011089172214,7.7226543,0.19903693690896035,0.3640156904501574,393.4,23.31,366.53,21.16,0.7548904349328839,886,6240,260.0,66560,2129920
2.108002,-0.02071689109550789,7.7471623,0.20795065730810167,0.36613905518537476,396.86,23.74,373.64,21.68,0.7197001765731366,884,6264,261.0,66816,2138112
2.1402147,-0.02120445966022089,7.7064185,0.21917738050222396,0.365376102072852,389.58,22.85,385.78,22.92,0.6878071593765367,878,6288,262.0,67072,2146304
2.1551752,-0.02129358847392723,7.9141808,0.21977478101849557,0.3658036415775617,383.0,22.78,373.67,21.71,0.6257593054750686,887,6312,263.0,67328,2154496
2.124671,-0.02086705233901739,7.907445,0.2387519121170044,0.3665716889358702,372.46,22.41,376.2,21.73,0.7023100332153793,885,6336,264.0,67584,2162688
2.065814,-0.01955581578426063,8.379346,0.25726294398307803,0.36636327686054365,365.37,22.28,377.62,20.99,0.6869089580880885,883,6360,265.0,67840,2170880
2.1774282,-0.017810966987162828,7.87518,0.27524363800883295,0.3660333310919149,355.96,21.0,369.13,20.9,0.6647798953411637,887,6384,266.0,68096,2179072
2.1488316,-0.017704422646202148,7.935677,0.28174938514828685,0.3667463869566009,353.8,20.41,369.89,21.18,0.6015728909325995,887,6408,267.0,68352,2187264
2.1163194,-0.019200245891697706,8.007805,0.2658677293360233,0.36695701274133863,362.57,21.37,371.75,21.78,0.6872083127370223,886,6432,268.0,68608,2195456
2.199559,-0.020375494826585055,7.655559,0.251985105574131,0.367547801562718,366.56,20.5,374.55,22.4,0.6393896280811493,878,6456,269.0,68864,2203648
2.2028236,-0.020222926195710898,7.737415,0.26258639931678773,0.36786077668269473,364.77,19.75,377.71,22.3,0.6506541329645537,884,6480,270.0,69120,2211840
2.1672099,-0.018503082892857493,7.991606,0.26014691025018694,0.3686226538959004,370.52,20.23,385.94,22.99,0.7123862141025874,883,6504,271.0,69376,2220032
2.1242077,-0.017129352209158243,8.078211,0.2700811982154846,0.36901377017299336,370.17,20.34,379.84,22.29,0.7442052606754643,881,6528,272.0,69632,2228224
2.1649501,-0.016601060971152038,7.974497,0.27034016013145445,0.3697119103301139,360.64,20.26,378.84,21.82,0.8056822564431028,875,6552,273.0,69888,2236416
2.1694536,-0.018483057634439318,7.880097,0.24004226922988892,0.3693515981237094,365.8,21.24,374.26,21.12,0.7690504611901059,879,6576,274.0,70144,2244608
2.1449444,-0.018116026564966886,7.811259,0.2523952233791351,0.37046474856989725,368.09,20.7,375.46,20.57,0.671699107187659,882,6600,275.0,70400,2252800
2.1645265,-0.019508135763462633,8.0944,0.24616536557674407,0.3721895998432523,372.12,21.44,370.11,19.58,0.625500949790727,883,6624,276.0,70656,2260992
2.1783307,-0.019991604546085,7.968474,0.23217222332954407,0.37464402580545064,380.61,21.86,379.15,20.97,0.7649369077250613,883,6648,277.0,70912,2269184
2.1720893,-0.0200699233263731,8.040312,0.26444885998964307,0.3766444889562471,372.45,20.52,366.72,19.95,0.6916747079766885,875,6672,278.0,71168,2277376
2.1992922,-0.02011370935011655,8.083978,0.24018016412854196,0.3764755104978879,380.1,21.38,376.92,21.31,0.7121010805075363,879,6696,279.0,71424,2285568
2.2042217,-0.01920964240562171,8.060002,0.2542858989536762,0.37730563928683597,376.34,21.55,377.27,21.79,0.6278012221515696,878,6720,280.0,71680,2293760
2.1927736,-0.01981083428952843,8.020174,0.25194499611854554,0.3792564996651241,374.81,21.28,376.62,21.75,0.761482772474185,884,6744,281.0,71936,2301952
2.2245152,-0.018860214836895466,7.9677987,0.23720808684825898,0.38076648187069667,371.97,20.84,375.65,21.55,0.6606322590974059,881,6768,282.0,72192,2310144
2.1765177,-0.017713168803602457,8.172159,0.25599676340818406,0.38209647295020877,370.41,20.89,373.35,21.85,0.5898906125946346,883,6792,283.0,72448,2318336
2.1604893,-0.01890283577144146,8.081366,0.21225733540952205,0.38333707125413985,382.17,22.36,363.94,20.9,0.7563908740008448,883,6816,284.0,72704,2326528
2.190647,-0.019619747060351075,8.131855,0.20815165422856807,0.3842436944444974,383.73,22.77,370.07,21.51,0.7188713849915891,874,6840,285.0,72960,2334720
2.1429887,-0.021110670075286178,8.1928625,0.21844049654901027,0.3839132622593925,377.98,22.46,361.26,20.3,0.6859556564608403,880,6864,286.0,73216,2342912
2.1168287,-0.021985364065039904,8.191778,0.1874828688055277,0.3838046315525259,380.4,23.45,368.62,20.76,0.6921832446790157,882,6888,287.0,73472,2351104
2.1848881,-0.022040734288748354,8.209794,0.19351869411766529,0.3841086118703797,388.75,24.13,361.68,18.48,0.7199193926053201,883,6912,288.0,73728,2359296
2.1788986,-0.01960195099702105,8.269317,0.23553015649318695,0.38536616326087997,382.52,23.27,366.29,19.66,0.6239191313534919,882,6936,289.0,73984,2367488
2.2107604,-0.016943436001893134,7.8251085,0.263413971811533,0.38528595509983243,373.66,22.08,370.77,20.07,0.7466745956448917,883,6960,290.0,74240,2375680
2.2244663,-0.016665882165543735,7.8667417,0.27679994598031044,0.38596109194414957,373.76,21.0,374.72,20.38,0.6330305628946707,881,6984,291.0,74496,2383872
2.1840146,-0.015972017208114267,8.145123,0.29662971064448357,0.38812054516304106,372.83,20.84,377.76,21.22,0.5669588935797778,884,7008,292.0,74752,2392064
2.2297468,-0.017885780767537652,8.133209,0.268913069665432,0.3896343477425121,375.49,21.09,381.07,21.92,0.6806657495247737,874,7032,293.0,75008,2400256
2.2133107,-0.01853098378982395,8.209168,0.2428280308842659,0.3909532608730452,369.23,20.67,384.05,22.28,0.6379572665290554,883,7056,294.0,75264,2408448
2.187393,-0.01875205444637686,8.077242,0.2553387232124805,0.3915501371735618,377.09,22.08,389.07,22.79,0.6300110512594849,884,7080,295.0,75520,2416640
2.2111905,-0.019146447023376822,8.442103,0.2764078558981419,0.39177670720077695,368.07,21.15,384.5,22.31,0.6120911561140259,881,7104,296.0,75776,2424832
2.1767802,-0.018297385275363922,8.456476,0.271748801022768,0.39245139381715227,373.41,20.87,384.57,22.26,0.6517698049665609,879,7128,297.0,76032,2433024
2.2385576,-0.017601181166246534,8.141413,0.26564697697758677,0.3932503465385664,372.22,21.19,374.1,21.16,0.6643556599090206,882,7152,298.0,76288,2441216
2.2002785,-0.017933721067383886,8.351052,0.265755800306797,0.39454839201200576,377.38,21.23,367.57,20.16,0.59937792066004,882,7176,299.0,76544,2449408
2.1762457,-0.017601783848367632,8.615428,0.2962708543241024,0.39618382780324846,368.79,20.61,363.7,20.06,0.5854883161346545,882,7200,300.0,76800,2457600
2.2438989,-0.01646720224060118,8.366593,0.3512162517011166,0.39666244848853066,359.69,20.29,367.49,20.89,0.6641494898823174,873,7224,301.0,77056,2465792
2.190678,-0.015360754076391458,8.704633,0.34852646648883817,0.3963831961154938,355.71,20.11,363.0,20.49,0.6321732258808102,883,7248,302.0,77312,2473984
2.146148,-0.015439208769239486,8.669674,0.3416476175189018,0.39692278632095884,359.22,20.59,378.92,21.96,0.6273547611792275,883,7272,303.0,77568,2482176
2.1731362,-0.015610339338891208,9.049674,0.3519483104348183,0.3972812004032589,350.77,20.11,374.59,21.27,0.6058637540600962,881,7296,304.0,77824,2490368
2.1645532,-0.016772540700621903,8.973201,0.317075916826725,0.3972560649826413,351.55,19.7,374.68,21.21,0.6535836624809923,883,7320,305.0,78080,2498560
2.2120228,-0.01930455076042563,9.055815,0.2871964018791914,0.3968475219749269,366.63,22.14,375.33,21.24,0.75056991400747,884,7344,306.0,78336,2506752
2.1432998,-0.017828401271253826,9.030587,0.29514863170683386,0.3971597474245798,362.8,21.71,374.47,21.51,0.477399555556278,882,7368,307.0,78592,2514944
2.192724,-0.01601487732026726,8.791815,0.25852462284266947,0.398164916960966,373.67,22.33,370.07,21.15,0.552736948856732,872,7392,308.0,78848,2523136
2.167275,-0.014654179741628469,9.027438,0.2400293830782175,0.3982972729773748,383.14,23.06,361.81,20.82,0.6485037438823258,882,7416,309.0,79104,2531328
2.152182,-0.012303525521419943,9.134756,0.29500093176960945,0.3981068797764324,378.7,22.62,353.08,19.6,0.6512797554012713,883,7440,310.0,79360,2539520
2.1747804,-0.011057729125022888,9.06448,0.3343033231794834,0.39926732296035405,369.75,20.39,346.13,18.48,0.7317634088766949,881,7464,311.0,79616,2547712
2.161897,-0.009826089940033852,9.095684,0.35663763478398325,0.3996131622365543,368.38,20.58,350.58,19.02,0.5904202391033413,883,7488,312.0,79872,2555904
2.1575873,-0.012922388562001287,9.325775,0.35277306973934175,0.40056558201710385,369.64,20.52,359.87,20.14,0.6041417479031405,884,7512,313.0,80128,2564096
2.110676,-0.013088802299462259,9.4000845,0.340465891212225,0.3999156712421349,367.95,20.5,366.17,20.98,0.6227649602256038,884,7536,314.0,80384,2572288
2.1378982,-0.014441070128232241,9.352774,0.2697987361252308,0.40076167562178205,380.96,22.51,375.72,22.18,0.7369459158462703,883,7560,315.0,80640,2580480
2.1707351,-0.015941164165269583,8.800002,0.2677273766696453,0.4013165228423618,387.22,22.8,380.13,22.75,0.6327381767291095,875,7584,316.0,80896,2588672
2.1629345,-0.014949101097881794,9.200885,0.2713863556087017,0.40264231321357546,384.42,22.81,386.25,23.49,0.5331295682539572,882,7608,317.0,81152,2596864
2.1587784,-0.015051394854672252,9.163654,0.27484382420778275,0.4030577341715495,376.54,22.5,384.33,22.91,0.6873503578238869,879,7632,318.0,81408,2605056
2.2624032,-0.015460936021991074,8.99841,0.30382680125534534,0.4040087431314446,368.38,21.56,397.5,23.97,0.6155771067662121,880,7656,319.0,81664,2613248
2.1900206,-0.015608623903244735,9.090629,0.27294276788830757,0.40552678225295885,369.15,21.83,387.51,22.71,0.7060128686202685,882,7680,320.0,81920,2621440
2.1946614,-0.016504950509406625,9.149557,0.2636257323622704,0.4049571699329785,380.47,22.8,393.53,23.3,0.7153482132656882,881,7704,321.0,82176,2629632
2.2367003,-0.015645277043804525,9.500872,0.22739581041038037,0.4052666239440441,382.12,22.57,383.97,21.93,0.7773056165577875,880,7728,322.0,82432,2637824
2.1989205,-0.01629153943154961,9.401832,0.2191756107658148,0.4065537030498187,391.36,23.08,382.2,22.5,0.6975482149136727,883,7752,323.0,82688,2646016
2.1875567,-0.01700623088516295,9.143158,0.21677978061139583,0.4070572413149334,395.38,22.87,379.95,22.77,0.714583997948165,875,7776,324.0,82944,2654208
2.1535866,-0.013522263388149441,9.261625,0.22524684004485607,0.40862461605242323,393.08,22.85,384.53,23.67,0.6047305483960059,880,7800,325.0,83200,2662400
2.2313135,-0.013053300394676625,9.173112,0.26936361521482466,0.4093612168161642,389.26,22.78,370.51,22.47,0.5214737490304152,882,7824,326.0,83456,2670592
2.1724424,-0.013739480283111333,9.306424,0.2818452025949955,0.40950511963594527,385.26,22.83,370.23,22.33,0.6586482248860392,883,7848,327.0,83712,2678784
2.2203622,-0.015474979439750314,9.040999,0.31515837743878367,0.4102599879815465,377.87,22.0,363.37,21.29,0.5965346988943547,882,7872,328.0,83968,2686976
2.2086515,-0.01670606997795403,9.008748,0.31068368270993235,0.41133669373534976,372.93,21.72,349.43,19.64,0.6194176744165079,883,7896,329.0,84224,2695168
2.2144573,-0.015170326612424106,8.924697,0.3174991957843304,0.41132924279996325,371.13,21.79,355.33,19.77,0.5894684864977178,882,7920,330.0,84480,2703360
2.2032113,-0.01576092260191217,8.928982,0.29455977320671084,0.4101391193412599,374.0,21.72,354.23,19.58,0.5728855057144175,875,7944,331.0,84736,2711552
2.212941,-0.01650791960535571,8.877491,0.2647005119919777,0.4104189017698878,378.74,22.53,347.55,19.15,0.5093850925062191,883,7968,332.0,84992,2719744
2.2276728,-0.012562485744711012,9.191341,0.2816807182133198,0.4097902671921821,381.1,22.64,359.72,20.98,0.4555454229539957,882,7992,333.0,85248,2727936
2.1834087,-0.015623523471876979,8.871997,0.2507113380730152,0.40897965697305544,383.35,22.51,361.56,21.37,0.5604171930981641,883,8016,334.0,85504,2736128
2.1681092,-0.01331163689494133,8.901719,0.2378952620923519,0.4087756226460139,392.41,23.58,356.88,20.5,0.705257531659788,881,8040,335.0,85760,2744320
2.2188392,-0.014987681438215076,8.632549,0.2551866489648819,0.4085320606827736,384.77,22.75,350.56,20.04,0.6742387636071683,882,8064,336.0,86016,2752512
2.1993744,-0.018660550517961384,8.801698,0.216951325237751,0.4087196776554698,386.77,22.59,343.87,18.49,0.7636460694781639,881,8088,337.0,86272,2760704
2.1969237,-0.01969562960555777,8.87158,0.2207368640601635,0.41021707512083505,371.84,21.48,322.84,16.8,0.7611869922372727,881,8112,338.0,86528,2768896
2.197895,-0.019589437774848194,8.939231,0.2482459658384323,0.41046352134574027,372.94,21.18,326.32,17.41,0.6505589367277393,874,8136,339.0,86784,2777088
2.1909869,-0.01785144380060956,8.756456,0.24993284165859223,0.41055967658758163,368.48,20.79,335.43,18.13,0.7147301879205369,883,8160,340.0,87040,2785280
2.2044835,-0.016191114441026003,9.034986,0.2724651783704758,0.4111152830578032,371.02,20.77,351.61,19.53,0.7302571150857259,882,8184,341.0,87296,2793472
2.105217,-0.017576038644183428,9.38572,0.2725407861173153,0.41153557048667044,374.24,21.02,364.24,20.31,0.6533137888196567,883,8208,342.0,87552,2801664
2.1341372,-0.01865809190319851,9.11183,0.2825957375764847,0.4126122198289349,373.88,21.58,380.25,21.78,0.4919434784932908,879,8232,343.0,87808,2809856
2.1600893,-0.01785836973460391,9.159033,0.2627562861144543,0.4129578774528844,376.49,22.06,382.91,21.84,0.6428478776174351,882,8256,344.0,88064,2818048
2.177688,-0.017864947095513343,9.144451,0.2417191283404827,0.4125439187600499,386.18,23.39,388.22,21.73,0.6940979511463369,883,8280,345.0,88320,2826240
2.1505616,-0.016680964401457457,9.086588,0.25301276609301565,0.41315554756493794,388.28,23.23,392.48,21.44,0.6185199276811199,881,8304,346.0,88576,2834432
