average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer0,avg_frob_kernel_diff_layer1,avg_frob_kernel_diff_layer10,avg_frob_kernel_diff_layer11,avg_frob_kernel_diff_layer12,avg_frob_kernel_diff_layer13,avg_frob_kernel_diff_layer14,avg_frob_kernel_diff_layer2,avg_frob_kernel_diff_layer3,avg_frob_kernel_diff_layer4,avg_frob_kernel_diff_layer5,avg_frob_kernel_diff_layer6,avg_frob_kernel_diff_layer7,avg_frob_kernel_diff_layer8,avg_frob_kernel_diff_layer9,avg_frob_kernel_layer0,avg_frob_kernel_layer1,avg_frob_kernel_layer10,avg_frob_kernel_layer11,avg_frob_kernel_layer12,avg_frob_kernel_layer13,avg_frob_kernel_layer14,avg_frob_kernel_layer2,avg_frob_kernel_layer3,avg_frob_kernel_layer4,avg_frob_kernel_layer5,avg_frob_kernel_layer6,avg_frob_kernel_layer7,avg_frob_kernel_layer8,avg_frob_kernel_layer9,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.0530772,-0.016416503668297083,6.2133164,0.36872108846902846,1.7582613428433735,1.740135169029236,1.7299779017766317,1.7441487729549408,1.7405209481716155,1.7294764498869577,1.7496653119723002,1.7244128743807474,1.7394942382971446,1.7452321509520212,1.7361341098944345,1.7359521607557933,1.7536102453867595,1.7344440241654715,1.7444321731726329,0.34433961609999336,0.1325325693935156,0.13846376550694306,0.1272778430953622,0.1265268589059512,0.13162597492337227,0.15076892046878734,0.12357768093546231,0.13976805532972017,0.13523861107726892,0.142178003800412,0.12218604435523352,0.13021228946745395,0.12849152789761623,0.12753668663402398,361.99,19.54,334.41,16.67,0.7386411218790867,883,3384,141.0,36096,1155072
2.0412726,-0.015130242470186205,7.0272574,0.3535598674416542,1.7584046105543771,1.740053383509318,1.7299493948618572,1.7441204488277435,1.7406163156032561,1.7292661945025125,1.7495446105798085,1.724184262752533,1.7394784986972809,1.7453350981076559,1.7361348966757457,1.7360820154349008,1.753735868136088,1.7345999817053477,1.7443956891695658,0.34433631747961047,0.13258770642181236,0.13850247549513975,0.1272312980145216,0.12657229763766129,0.1316833935678005,0.1506563575938344,0.12379194013774394,0.13977098166942598,0.13531319523851076,0.14237165388961634,0.12222920084993044,0.1303622957319021,0.1284390149017175,0.1276253795872132,363.56,20.36,331.74,17.17,0.797922939246991,883,3408,142.0,36352,1163264
2.001707,-0.014549321832600982,7.13034,0.3472836855053902,1.7583919843037923,1.7400843024253845,1.7298554102579753,1.7445057868957519,1.740649257103602,1.7288908064365387,1.7497550547122955,1.7241366008917491,1.7396316925684612,1.7454162259896597,1.736207946141561,1.7360490341981252,1.7538102785746257,1.7346018930276235,1.7442528148492178,0.3443381863335768,0.1327664269755284,0.13846268815298876,0.1274554547543327,0.12654871704677742,0.1319355162481467,0.1506901399542888,0.12448317979772885,0.13988693052281936,0.13549409285187722,0.14226846471428872,0.12225584499537945,0.13028347343206406,0.12848551801095406,0.12764435050388176,370.49,20.67,324.81,16.57,0.7353089212220613,883,3432,143.0,36608,1171456
2.036952,-0.014068736843764782,6.442873,0.3422568970918655,1.7584165990352632,1.7401896556218466,1.729894091685613,1.7446067174275717,1.7407127757867178,1.7290480931599934,1.7499369561672211,1.7243797620137533,1.7396874050299327,1.745488953590393,1.736319257815679,1.7362841407457987,1.7539204935232797,1.734584810336431,1.744249306122462,0.34432485948006314,0.13303399768968424,0.1384751641501983,0.12754860147833824,0.12653331321974595,0.13202026871343453,0.1506789332255721,0.12426534704864026,0.1400064665824175,0.1354653416822354,0.1421423530826966,0.12236704764266809,0.130247629682223,0.12839467202623686,0.1274943330635627,363.92,21.1,334.48,17.51,0.7695261639018013,883,3456,144.0,36864,1179648
2.145535,-0.014864112995564938,6.2136693,0.31683201566338537,1.758558702468872,1.7399078508218129,1.7299663126468658,1.7447320580482484,1.740571173032125,1.7288312633832297,1.7499446908632914,1.7241449018319448,1.7393503487110138,1.745435905456543,1.736195401350657,1.736326551437378,1.753896435101827,1.7345087945461273,1.7442433039347331,0.3443715157608191,0.13307372219860553,0.13848960461715856,0.12792148708055417,0.12651439296702544,0.13213574786980947,0.1506262060875694,0.12525131087750196,0.1398069143295288,0.13540450719495614,0.14211830453326305,0.12246104665100574,0.13018996119499207,0.1283218947549661,0.12733432774742445,362.98,21.5,346.44,18.85,0.8203998299530447,881,3480,145.0,37120,1187840
2.1035707,-0.01652782487682998,6.243969,0.30176636680960656,1.7586747229099273,1.7399611155192056,1.7300744930903116,1.7449638227621713,1.740657659371694,1.7288661936918894,1.7497406403223674,1.7237521847089132,1.7396100143591562,1.7457025031248727,1.7363379100958507,1.7361148099104564,1.7541412651538848,1.7344754358132681,1.7442254503568013,0.34445546542604766,0.13348013125360011,0.1386911762257417,0.12816098568340142,0.12673577405512332,0.1319250383724769,0.15058058475454647,0.1267125968510906,0.14011383913457393,0.13542430177330972,0.142234418541193,0.12255352934201559,0.13021621803442637,0.12823068915555874,0.12737159070869286,351.64,20.36,350.24,18.24,0.7955718990661456,869,3504,146.0,37376,1196032
2.151461,-0.017868463625200094,6.325206,0.30000910684466364,1.758633667230606,1.7400995949904123,1.7303058127562205,1.7456127961476644,1.7406664788722992,1.7288669526576996,1.7499051690101624,1.7236405293146768,1.7398406982421875,1.7455780665079752,1.736531279484431,1.7360776841640473,1.7542545557022096,1.7345583339532216,1.7443198521931966,0.34449557662010194,0.1334813129156828,0.13900053339699905,0.12861598624537388,0.1268108855932951,0.1317504504074653,0.15085134655237198,0.1271202881510059,0.14065522626042365,0.13568192422389985,0.14230598621070384,0.12288943032423655,0.13031297673781714,0.12827707156538964,0.12743783208231133,345.16,19.8,363.77,20.29,0.7395581584397402,879,3528,147.0,37632,1204224
2.055957,-0.017040044208988546,6.55901,0.2893984317779541,1.7587190488974254,1.74004275004069,1.7304552018642425,1.745746338367462,1.740635973215103,1.7287594278653462,1.750004522005717,1.72368723154068,1.7400774935881296,1.7456981102625528,1.7365276277065278,1.7363258222738902,1.7544853727022807,1.7345240493615468,1.7443941672643026,0.3444625640908877,0.1335515558719635,0.13908087151745954,0.12880105419705312,0.12685938365757465,0.1316055881480376,0.15100949915746847,0.12732389451315004,0.14087924398481846,0.13578136302530766,0.1423769101500511,0.12291951191922029,0.13049128924806913,0.1283513495698571,0.12757383150358995,336.2,19.24,368.37,20.2,0.7896198012843808,877,3552,148.0,37888,1212416
2.0793583,-0.015896248831413686,6.880826,0.322975073158741,1.7588211516539256,1.7401735047499338,1.7304794569810231,1.7454968631267547,1.7409498075644174,1.7285604457060495,1.7503887275854746,1.7237311442693075,1.739917238553365,1.7457700312137603,1.7364484906196593,1.7362907727559407,1.7545102755228679,1.7346888422966003,1.7441974818706512,0.34439018617073697,0.13380076413353284,0.13899131504197915,0.12912024743855,0.12700063325464725,0.13160083927214145,0.15115145618716877,0.12787683916588624,0.14124840758740903,0.13579270007709662,0.14229694319268069,0.12287851373354594,0.1307239678998788,0.1282658555234472,0.12770421293874581,340.85,18.21,370.81,19.82,0.5805683532284608,880,3576,149.0,38144,1220608
2.1250346,-0.014966890090145171,6.8907933,0.32858722656965256,1.7586843967437744,1.7402463058630626,1.7305071552594502,1.745606150229772,1.7410180032253266,1.7283538778622944,1.7505639413992564,1.7236855328083038,1.7398414174715677,1.745782776673635,1.7364624698956808,1.7363778173923492,1.754601009686788,1.7345875004927318,1.743940492471059,0.3443840821584066,0.13410053824385007,0.1389535499115785,0.12925578641394775,0.1269032282133897,0.13161276367803415,0.15135739278048277,0.12798354364931583,0.14133014616866907,0.13577495887875557,0.14232095467547576,0.12299515729149182,0.13076175426443418,0.1284126899515589,0.12774410024285315,351.11,19.37,363.56,19.12,0.7009420496611585,880,3600,150.0,38400,1228800
2.1738715,-0.01525416246149689,6.4366593,0.31393573477864267,1.758718583981196,1.74052374958992,1.7305911501248679,1.7456807176272073,1.7410260419050851,1.7281669755776723,1.7507774273554484,1.7236171642939249,1.7397303223609923,1.7457854668299357,1.7363048116366069,1.7363318006197612,1.7548616210619608,1.7345136284828186,1.7442840059598288,0.34447616587082547,0.13397433621188004,0.13915872027476628,0.12921305652707815,0.12702957776685556,0.13162290900945664,0.1517740194996198,0.12878189235925674,0.14114698426177105,0.13596958853304386,0.14248947215576965,0.12306985842684905,0.13119176564117271,0.1284562767793735,0.12793169418970743,345.83,19.1,364.68,19.54,0.7743862904435849,878,3624,151.0,38656,1236992
2.122938,-0.014993168406654149,6.933112,0.3176057906448841,1.7588412940502167,1.7406461874643961,1.7306255360444387,1.7455773850282033,1.7410548508167267,1.728527577718099,1.7507344305515289,1.7236105064551035,1.7395027101039886,1.7457664032777152,1.7363207042217255,1.7365690131982168,1.7549641946951549,1.7346628228823344,1.7444498240947723,0.3444963281353315,0.1340794377028942,0.13902147114276886,0.12914916736384233,0.1273232286175092,0.1317234011987845,0.15184448398649691,0.12930024365584056,0.14109769643594822,0.1360664573808511,0.1425811095163226,0.12320182025432587,0.1312886245548725,0.12839963876952729,0.12796248023708662,365.35,20.15,351.14,18.04,0.7091988778975933,880,3648,152.0,38912,1245184
2.12027,-0.016390680342447013,6.493293,0.29766946196556093,1.7588748117287953,1.7407227178414664,1.730923944711685,1.7452867209911347,1.7410975376764932,1.7281963149706523,1.7504999180634817,1.7236426651477814,1.7393601298332215,1.745769625902176,1.7364725450674692,1.736514037847519,1.7549143056074779,1.7346857190132141,1.7441443045934042,0.34451381415128707,0.13429751818378766,0.1392291666318973,0.12929478517423074,0.12758789211511612,0.1320072652151187,0.151811302639544,0.1292849703381459,0.14102949475248655,0.13597562772532304,0.1426628212754925,0.12321625202894211,0.1313278632859389,0.12858770694583654,0.12807323634624482,364.04,20.02,330.96,16.46,0.7421912144045518,878,3672,153.0,39168,1253376
2.1391826,-0.01725002979626879,6.7822356,0.2760940733551979,1.7589612662792207,1.7408198912938435,1.730884881814321,1.7454621056715647,1.7411503354708353,1.7280495862166088,1.7506028791268666,1.7238888025283814,1.7391957898934682,1.7457363506158192,1.7364410678545634,1.736389050881068,1.7547455310821534,1.734660170475642,1.7440539399782817,0.34452073723077775,0.13417068819204966,0.1391730354477962,0.12944309028486412,0.127774998669823,0.13168818031748136,0.1517203399290641,0.12858426589518784,0.14106021597981452,0.1359156978627046,0.1427203707396984,0.12327569760382176,0.13109602394203346,0.12860952348758778,0.12805484384298324,365.23,20.46,331.82,17.16,0.8120029874528117,870,3696,154.0,39424,1261568
2.1119516,-0.018260085887741296,6.69237,0.26772539809346196,1.7588940540949503,1.7407403707504272,1.7308012286822,1.7455866456031799,1.74072008728981,1.7281948983669282,1.7504878203074137,1.7238296349843343,1.7392155945301055,1.7458387692769368,1.735969853401184,1.7361135840415955,1.754947563012441,1.7344560225804646,1.7439114729563394,0.3445306681096554,0.13414447804292043,0.13932778996725878,0.1297141040364901,0.12784178145229816,0.13154782180984814,0.15224784451226395,0.12773890191068252,0.14118249447395403,0.13611084731916587,0.14278548484047254,0.12340326396127542,0.13132415488362312,0.12873806972056628,0.12826860000689824,357.56,19.36,322.45,15.86,0.7960549680368701,879,3720,155.0,39680,1269760
2.1536524,-0.019844105762895196,6.286254,0.2652054934203625,1.758827708164851,1.7404630084832509,1.730742734670639,1.745695161819458,1.7404962340990702,1.7282357831796011,1.750156863530477,1.7234095990657807,1.7390177845954895,1.7459359188874564,1.7359226167201995,1.7359916428724924,1.755026912689209,1.7343256294727325,1.7437247256437938,0.3445227968196074,0.13397494417925676,0.1394871510565281,0.12984931655228138,0.12808872796595097,0.1315895464271307,0.15237006731331348,0.1285605785747369,0.14110467216620842,0.13640782920022806,0.14270743529001872,0.12350805699825287,0.13123015562693277,0.12885757740586995,0.1283867359161377,348.2,18.52,326.77,16.76,0.7793914034076805,879,3744,156.0,39936,1277952
2.0773954,-0.01942217575851828,7.1243777,0.2624458846449852,1.7588822185993194,1.740412167708079,1.7308366517225902,1.745680703719457,1.7405362447102866,1.7284379780292511,1.7501973470052083,1.7231596648693084,1.7390470385551453,1.7458159267902373,1.7358082314332326,1.736136269569397,1.7549528499444327,1.7342440724372863,1.7436042348543803,0.3445895175139109,0.13406766826907793,0.13969243504106998,0.1297367854664723,0.12813772683342298,0.13158747317890326,0.15253970908621947,0.13010480950276057,0.14113674505303303,0.1363479893654585,0.1426624360183875,0.12392877613504728,0.13106664729615053,0.12903490358342726,0.12862425670027733,354.89,19.18,320.92,16.26,0.7488751829253903,881,3768,157.0,40192,1286144
2.1072612,-0.018746507382020355,7.0198836,0.25376317247748376,1.7589283863703409,1.7401808381080628,1.7307204405466716,1.7459856649239858,1.7405955990155537,1.7287687838077546,1.7500436464945475,1.7229188521703085,1.7389070391654968,1.7455779592196146,1.7354541341463725,1.7362258772055308,1.754803591966629,1.7344863831996917,1.7436378836631774,0.34454251900315286,0.13418459755678971,0.13965629811088245,0.12983485590666533,0.1282844229290883,0.13162723730007808,0.15235500428825616,0.13117156693090995,0.1411033426101009,0.13626171723008157,0.14276561420410872,0.12412106109162171,0.13075003176927566,0.12942530394842228,0.12870341626306375,350.19,18.99,317.42,16.04,0.8484088716728431,879,3792,158.0,40448,1294336
2.1340947,-0.017975492854602634,6.62366,0.28932424157857894,1.758911406993866,1.740288531780243,1.73071231842041,1.7463726917902629,1.7408355832099915,1.7286925494670868,1.749998390674591,1.7227710425853728,1.7390152315298717,1.7454010883967082,1.7353540420532227,1.7362616995970408,1.754767249027888,1.7347571392854055,1.7436802744865418,0.3445171502729257,0.1343268630405267,0.13965095082918802,0.1299804477021098,0.12842585444450377,0.13179147069652875,0.15238646666208902,0.1317189082503319,0.14087611455470322,0.13605088057617346,0.14260841396947702,0.12425261624157428,0.1307587416221698,0.12959506890426079,0.12871913226942222,346.85,18.74,302.76,15.11,0.7675407339893268,878,3816,159.0,40704,1302528
2.1063678,-0.017309702197089792,6.563772,0.30610939368605616,1.7589643398920696,1.7402077853679656,1.7307883322238922,1.7467923939228058,1.7408036947250367,1.7287083605925242,1.7500898559888205,1.7227169374624889,1.739153383175532,1.7454551418622335,1.7353447477022808,1.73636274933815,1.7548968692620595,1.734922722975413,1.7438544571399688,0.3444304130971432,0.13425694095591703,0.13989580298463503,0.13027039586255948,0.1286781422793865,0.1319356537113587,0.15285409080485504,0.13197440585742395,0.14080658505360286,0.1359321268896262,0.14253060271342596,0.12431692418952783,0.13081214167177677,0.12998702799280484,0.12867773063480853,346.2,18.27,303.33,15.49,0.734503872408484,881,3840,160.0,40960,1310720
2.1009555,-0.017843628046102823,7.1054316,0.30817276626825335,1.75891352891922,1.7401343564192453,1.7306294937928517,1.7467402259508769,1.740447998046875,1.728756978114446,1.749890571832657,1.7226969699064891,1.7391797304153442,1.7456744650999705,1.7356067419052124,1.7365569611390432,1.754815274477005,1.7350328485171,1.7438845733801525,0.34442795142531396,0.1342757310718298,0.13996952896316847,0.1305805197606484,0.12870785742998123,0.13219578278561434,0.15282101513197024,0.13234357833862304,0.14105835296213626,0.13615451181928317,0.14273521328965824,0.12449182706574599,0.13086485490202904,0.13003862916181486,0.1286598330984513,337.95,17.54,312.16,16.33,0.7826163719134054,870,3864,161.0,41216,1318912
2.1172183,-0.01859506417065859,6.6399856,0.33429071590304377,1.7589928309122722,1.7401511689027152,1.7307021498680115,1.7465161661307016,1.7404872556527455,1.7287540396054586,1.7497090419133505,1.7227759162584941,1.738872128725052,1.7457117199897767,1.7356828033924103,1.736103351910909,1.754525997241338,1.7350160400072734,1.7439813276131948,0.34442982797821364,0.1343249057730039,0.14021133395532767,0.130758149176836,0.12897560968995095,0.1327229825158914,0.1528479546929399,0.131870715568463,0.14121679918219646,0.13633870494862396,0.14271374406913917,0.12464299537241459,0.13065185646216074,0.13018272295594216,0.12907913289964199,337.81,17.76,313.65,16.06,0.7995445232512124,881,3888,162.0,41472,1327104
2.0883362,-0.018267889255657793,7.149563,0.31121825382113455,1.7590554098288218,1.7401860078175864,1.7307800233364106,1.746425300836563,1.7405281643072763,1.7288516859213512,1.7499489883581798,1.722641517718633,1.7387905577818552,1.7456321636835734,1.7357335249582926,1.7362242619196573,1.7544909596443177,1.7348958472410838,1.7440682510534922,0.344377059986194,0.1341936652859052,0.1404396151502927,0.13109650431821743,0.12916720683375996,0.1329772721976042,0.15345896066476902,0.13193712358673412,0.14106983623156946,0.13631848245859146,0.14237330307563145,0.12463989046712716,0.13073737050096193,0.13061576665689548,0.12932557227710884,347.63,18.49,333.02,18.03,0.8262167421510622,878,3912,163.0,41728,1335296
2.1193535,-0.01814405243843794,7.5646186,0.31426178112626074,1.7591034491856894,1.740342883268992,1.7307407041390737,1.7464372277259828,1.7404507120450339,1.7286499480406443,1.7501196285088858,1.7225166817506155,1.73877206047376,1.745693039894104,1.7356648425261179,1.7363794724146524,1.7545775135358175,1.7348604321479797,1.7438810388247172,0.3444498193760713,0.13431641074518363,0.14052153391142685,0.13124745544046162,0.12920957244932652,0.13319205815593402,0.15378342991073926,0.13290931520362695,0.14112819073100885,0.13651280663907528,0.14256006969759863,0.12465013066927592,0.13073060313860577,0.13076372233529884,0.12942454392711322,358.12,18.55,337.79,18.18,0.7887041321010453,880,3936,164.0,41984,1343488
2.06654,-0.017225788538344205,7.986666,0.30736690774559977,1.7590591251850127,1.7402035892009735,1.7308185279369355,1.746408067146937,1.7406047264734903,1.7283454517523447,1.7501360873381298,1.7227209945519766,1.7386929015318553,1.7458582937717437,1.7356618682543437,1.736381067832311,1.7546645283699036,1.7349080522855123,1.743909058968226,0.3444278640051683,0.1343763048450152,0.14052000194787978,0.13175365496426822,0.12949764976898828,0.13324467080334823,0.1540466855590542,0.13272571588555973,0.14138694486270348,0.13656904722253482,0.14266434262196223,0.12470590658485889,0.1308954340716203,0.13076395845661562,0.12944979009528954,363.0,19.15,348.05,19.17,0.747612662138786,878,3960,165.0,42240,1351680
2.112977,-0.01819496330805123,7.946573,0.30225929617881775,1.759060275554657,1.7403061449527741,1.7309670845667522,1.7464549203713735,1.7406817177931468,1.7285263538360596,1.7498564918835957,1.722836087147395,1.7391350428263346,1.7460843920707703,1.7357193986574808,1.7362087309360503,1.7549156030019124,1.734973520040512,1.7440712571144104,0.34444249322017034,0.13449822515249252,0.1406835434337457,0.1321477376545469,0.12958102511862915,0.13338420105477175,0.1541208803653717,0.13240161122133334,0.1415618994583686,0.13684261105954648,0.14268216298272213,0.12467514847715695,0.1311861059317986,0.13093778093655903,0.12980560262997945,356.74,18.96,360.37,19.82,0.8223884972655652,879,3984,166.0,42496,1359872
2.0812967,-0.016544949193485082,8.032875,0.3354399858415127,1.7590113222599029,1.7404526929060617,1.7309271434942881,1.7465101659297944,1.7408613661924999,1.7287057558695476,1.7496646086374918,1.72269948720932,1.739325338602066,1.7460733870665233,1.7358524282773335,1.736200898885727,1.7550209701061248,1.7351045727729797,1.7440601905186972,0.3444593265652657,0.13448715185125668,0.14075555900732675,0.1323048277447621,0.1295376089711984,0.13342752841611702,0.15414648037403822,0.13267121836543083,0.14182355081041653,0.1368007423977057,0.14277074908216794,0.12475077087680499,0.1312832061201334,0.13084367668877045,0.12975651510059832,358.6,19.26,344.04,18.26,0.5908755097189382,880,4008,167.0,42752,1368064
2.1159286,-0.016983733046799898,7.8877387,0.3187904581427574,1.759041170279185,1.7403193354606628,1.7309510409832,1.746500599384308,1.7409663259983064,1.7284101128578186,1.7495576202869416,1.7225153187910716,1.7395461678504944,1.746085423231125,1.735839064915975,1.7363994538784027,1.7552435119946799,1.735039625565211,1.7443586011727652,0.3444804777701696,0.1343609849611918,0.14092838677267233,0.13225968523571888,0.12955734506249428,0.13346563490728539,0.1540821338693301,0.13296522572636604,0.14176589157432318,0.13686834859351318,0.14288225540270408,0.12486000855763753,0.13153211573759716,0.13076532240957023,0.1298210815836986,358.91,20.38,345.11,18.3,0.7308443813317458,876,4032,168.0,43008,1376256
2.0878067,-0.01860718903131783,7.7154593,0.3226912924647331,1.7589367131392162,1.7403164108594258,1.730878190199534,1.7462969819704692,1.7408528784910837,1.728365315993627,1.7493975639343262,1.7223664760589599,1.7395707587401072,1.7460156321525573,1.7358536581198374,1.7363612254460652,1.7552536288897196,1.7350863854090373,1.7443854689598084,0.3443589816490809,0.13446393832564354,0.1410876943419377,0.13197535847624142,0.12959009557962417,0.1335657112300396,0.15375796593725682,0.13383979710439842,0.14167792486647765,0.13692962850133578,0.14287920103718837,0.12503737770020962,0.1316673792898655,0.13082331735640765,0.12971563525497914,363.7,20.77,351.01,18.57,0.7683669778871234,870,4056,169.0,43264,1384448
2.0471969,-0.01775117749813944,8.208237,0.31432200595736504,1.7588705539703369,1.7403050025304159,1.7308439572652181,1.7458131690820058,1.7410626848538717,1.7284993588924409,1.7492727120717366,1.7223958313465118,1.739907572666804,1.745774620771408,1.7357804973920186,1.7363949795564015,1.7553630113601684,1.7351004978020985,1.7444394369920095,0.3442931167781353,0.13476337902247906,0.1409786829104026,0.13205085508525372,0.12989631680150826,0.13356091293195885,0.15409829008082548,0.13436003650228182,0.14163403523464999,0.13684392385184765,0.14294784627854823,0.12536157766977946,0.1317472282797098,0.1310824742540717,0.12972207131485144,356.74,20.52,342.33,17.75,0.7847324170721963,879,4080,170.0,43520,1392640
2.1044614,-0.015674348315224053,8.043788,0.30905580312013625,1.7590042809645334,1.7403039455413818,1.7308346569538116,1.74556698401769,1.741320010026296,1.7284518003463745,1.7493214766184488,1.7222960631052653,1.7400943160057067,1.745799152056376,1.735632598400116,1.7365372995535533,1.7552058339118957,1.7350532273451487,1.7443862716356913,0.3443396419286728,0.13485975290338198,0.14088708522419136,0.13227411651362975,0.1303014498203993,0.13335945544143518,0.1541931305080652,0.1350625415643056,0.1418476359297832,0.1368802002320687,0.14304133597761393,0.1254768623660008,0.1316199243068695,0.1312704710289836,0.1298593383282423,354.69,20.07,351.96,19.27,0.6767998414186482,878,4104,171.0,43776,1400832
2.0209506,-0.013813007450662553,7.7537103,0.3175532101094723,1.7590283513069154,1.7401088774204254,1.7307713409264882,1.745653408765793,1.7413794636726379,1.7282796561717988,1.7495656112829845,1.7222475628058116,1.7399301707744599,1.7458540141582488,1.7356426616509755,1.7364855190118154,1.7551067074139912,1.735297147432963,1.744403745730718,0.3443188309669495,0.1349680308252573,0.14094493289788565,0.13237930616984764,0.13030000055829685,0.13349804828564327,0.15427455951770147,0.13550599397470553,0.14185733627527952,0.13682940651973088,0.1429413012539347,0.12564113028347493,0.1315631880114476,0.13139976393431424,0.13002943322062493,358.37,19.78,355.75,19.1,0.6861437957876848,878,4128,172.0,44032,1409024
2.0615501,-0.014033581223338842,7.4759245,0.327282724827528,1.7592458566029867,1.7402608772118886,1.7308532476425171,1.7456365525722504,1.741248760620753,1.728342314561208,1.7494179765383402,1.7224118014176686,1.7394615252812704,1.746250683069229,1.7355691234270731,1.7364010035991668,1.7550129254659017,1.7353508651256562,1.7443655292193094,0.3443643795947234,0.13501666622857253,0.141168849542737,0.13222852970163027,0.13035693069299062,0.1337860540797313,0.154577772008876,0.1352136104678114,0.14171662423759698,0.13710711076855658,0.14301583146055538,0.12568772720793883,0.1315958717217048,0.13137972336262466,0.13017538636922837,351.05,19.02,355.81,19.47,0.7985661991017305,876,4152,173.0,44288,1417216
2.098188,-0.013438058430328964,7.573648,0.35781798377633095,1.7594151437282561,1.740166046222051,1.7310565173625947,1.745474209388097,1.7411077558994292,1.728415342171987,1.7492059350013733,1.7222329437732697,1.739255557457606,1.7465664287408194,1.7357681612173717,1.7360052347183228,1.7551056702931722,1.7357080976168315,1.7441316187381743,0.344406358897686,0.13506849470237892,0.1412837869177262,0.1326625281944871,0.13080443019668261,0.1341791438559691,0.15464149837692578,0.13628644074002902,0.14174769365539153,0.1372259999314944,0.14334825376669566,0.1259113773703575,0.1317091335852941,0.13132804427295924,0.13033789011339347,355.12,18.7,357.22,18.28,0.695637958519293,876,4176,174.0,44544,1425408
2.124273,-0.01452704423572868,7.546698,0.3487844552099705,1.7594917396704355,1.7401837329069774,1.7310161670049031,1.7457331577936808,1.7409616827964782,1.728195732831955,1.7495265384515126,1.7222273071606955,1.7395745297273,1.7466534912586211,1.735593201716741,1.7359574675559997,1.7552178621292114,1.7358427882194518,1.744176733493805,0.3444150636593501,0.1351712167263031,0.14139814699689549,0.13279158423344295,0.13119368404150009,0.13460685734947522,0.15524537898600102,0.1368399502709508,0.1418942897891005,0.1373468391597271,0.1432427605614066,0.12611431976159412,0.13171111916502318,0.13113922569900752,0.13077609054744244,348.25,18.23,371.31,19.69,0.7755648038471911,877,4200,175.0,44800,1433600
2.1620045,-0.01652690248563886,7.625695,0.32171099200844766,1.7595650633176168,1.740290246407191,1.7308469116687775,1.7458182752132416,1.7411789258321126,1.728211243947347,1.7497159798940023,1.7220081587632496,1.7395087599754333,1.746638645728429,1.735463817914327,1.7360399504502615,1.7553531169891357,1.7358625749746959,1.7442211528619131,0.3444715735812982,0.13535405347744625,0.14141291653116544,0.1329833782588442,0.13162072810033956,0.13508895933628082,0.15544778425246478,0.13749490454792976,0.14205137037982543,0.13727454269925754,0.1431317428126931,0.12625905126333237,0.13165100899835427,0.13112101051956415,0.131130925565958,348.42,18.68,371.67,19.5,0.7862505068620878,878,4224,176.0,45056,1441792
2.166072,-0.01707933676429093,7.746581,0.2894242686033249,1.7597710112730662,1.7403016010920207,1.7307111263275146,1.7459632813930512,1.7409792244434357,1.7282939533392587,1.749820359547933,1.7218333820501963,1.7395188907782237,1.7464261015256246,1.7353667835394542,1.7362127264340719,1.755351201693217,1.7360344250996909,1.744198481241862,0.3444615249832471,0.13554258358975252,0.14149280128379663,0.13335445119688907,0.131649457787474,0.13515841886401175,0.15563778753081958,0.13813568726181985,0.142175172517697,0.1372443489730358,0.1431476569424073,0.1263671154777209,0.1317457675933838,0.1312370803207159,0.13116373320420582,355.45,19.78,370.81,20.01,0.7684665870816831,872,4248,177.0,45312,1449984
2.1331947,-0.016598865892738103,7.8571973,0.27647156178951265,1.7597844143708548,1.7402039349079133,1.730477499961853,1.7461737354596456,1.7411425252755484,1.7289050340652465,1.7498561143875122,1.7219623386859895,1.7396082878112793,1.7464994927247366,1.7351815799872081,1.7363550504048666,1.7554765204588572,1.7361856857935587,1.7441420654455821,0.34439806193113326,0.13599720175067584,0.14127047856648764,0.13372221396615108,0.13193509355187416,0.13489792545636495,0.1554399690280358,0.1379857560619712,0.1424350983152787,0.13714372888207435,0.14314264934509993,0.1263444684445858,0.1318809320529302,0.13123383211592834,0.1311632631967465,372.68,21.06,372.83,20.33,0.7117279281128699,879,4272,178.0,45568,1458176
2.118478,-0.014856896349228918,7.943604,0.2980365020036697,1.7599914610385894,1.740180935462316,1.7305017789204915,1.7466119905312856,1.7411129256089528,1.7291515231132508,1.7498912632465362,1.7219484488169352,1.7396116097768148,1.7465010702610015,1.735044773419698,1.7364054322242737,1.7554573635260264,1.736384743452072,1.7440845588843028,0.3444173035522302,0.13595242413381736,0.14122107736766337,0.1339685918142398,0.1318973579754432,0.13463510187963645,0.15537905705471833,0.1383324089149634,0.14245714731514453,0.1372401274740696,0.14299818978955348,0.12647842106719812,0.13201700920859974,0.13132058226813872,0.13107657494644323,375.63,20.7,377.6,21.26,0.6974158122580123,879,4296,179.0,45824,1466368
