average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_change,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
1.9561337,-0.02107875400222838,6.2163525,0.30105314508080483,0.22200603951655684,343.21,18.05,340.91,18.19,0.7604991988431852,849,4128,172.0,44032,1409024
1.9293613,-0.022369477895554154,5.967297,0.3111309516429901,0.22115267103626615,337.48,16.79,336.32,17.7,0.7605327989037269,850,4152,173.0,44288,1417216
2.0014963,-0.0216042561060749,6.08149,0.33020377919077876,0.22186186271054403,332.65,16.74,331.83,17.5,0.798017907951679,850,4176,174.0,44544,1425408
1.9970777,-0.020536147884558886,5.5121856,0.31590402841567994,0.22212649119042216,332.7,17.34,325.83,17.3,0.7588574885558506,851,4200,175.0,44800,1433600
1.9962134,-0.022505194859113543,6.00574,0.3225779975950718,0.22383672566640944,334.83,17.3,321.73,16.97,0.7652639971913546,850,4224,176.0,45056,1441792
1.9328538,-0.018256899085827172,6.8738565,0.3457855771481991,0.2257027936478456,335.05,17.45,329.6,17.14,0.7285333564959029,843,4248,177.0,45312,1449984
1.9396043,-0.018811285151168703,6.3828893,0.3265285864472389,0.22805961079540707,339.68,17.86,326.17,16.61,0.8004069392256128,851,4272,178.0,45568,1458176
1.950056,-0.019571876083500684,6.308914,0.3316711212694645,0.22832191238800684,347.77,17.76,321.5,16.28,0.7356021143079322,851,4296,179.0,45824,1466368
1.9966815,-0.01850982332136482,6.7592216,0.32171463206410406,0.23037727088445709,347.61,18.2,329.47,16.57,0.771373790819867,850,4320,180.0,46080,1474560
2.0067,-0.018919081436470152,6.797282,0.3040139116346836,0.23170992643350646,357.54,18.96,331.78,16.78,0.7103519944689751,852,4344,181.0,46336,1482752
2.0805073,-0.018127113683149218,6.5096583,0.29837829649448394,0.23299925667898996,356.38,17.92,336.95,17.48,0.7452515888850144,851,4368,182.0,46592,1490944
2.0197368,-0.017900059036910533,6.4521627,0.2966745735704899,0.2331636297915663,358.58,18.07,335.85,17.03,0.7917448831512981,849,4392,183.0,46848,1499136
2.048547,-0.018754155007191003,6.52837,0.2814852854609489,0.23595763849360601,362.18,18.67,336.87,17.48,0.7429263675215063,843,4416,184.0,47104,1507328
2.0089877,-0.019274877132847906,6.3147993,0.26714090153574943,0.23611001209134147,361.47,18.09,342.73,17.87,0.8295311174424053,850,4440,185.0,47360,1515520
2.0311358,-0.02204338420648128,6.624681,0.2824194772541523,0.2357994197379975,360.0,17.75,345.68,18.42,0.7366478859385508,851,4464,186.0,47616,1523712
2.0257885,-0.02135704131331295,6.602684,0.2793490795791149,0.2372261601544562,350.16,16.69,352.51,18.78,0.7078388852412301,848,4488,187.0,47872,1531904
2.0884976,-0.021641267510131002,5.9047227,0.2871708464622498,0.2380297819063777,356.57,17.12,346.2,18.49,0.7373080110993993,849,4512,188.0,48128,1540096
2.1136053,-0.02074988538865,6.3076296,0.2983524765074253,0.24108853262095226,353.31,16.54,349.05,18.43,0.7411658167961186,849,4536,189.0,48384,1548288
2.1578085,-0.020593421957455574,5.9491277,0.2864518915116787,0.24652295133897237,359.12,17.58,360.42,19.41,0.7619862443252627,849,4560,190.0,48640,1556480
2.1023142,-0.02070736181922257,5.959888,0.27209243208169936,0.24863075163392795,357.17,17.71,355.9,19.2,0.7837060118596627,850,4584,191.0,48896,1564672
2.08864,-0.01986350913066417,6.6254063,0.2732564353942871,0.2491170403858026,354.66,18.06,369.38,20.14,0.7769489543737549,852,4608,192.0,49152,1572864
2.0978076,-0.019854317069984972,6.1924844,0.2649263243377209,0.24908522321354776,367.83,19.71,368.2,20.02,0.7726802522167153,843,4632,193.0,49408,1581056
2.0976133,-0.016621431540697812,6.753963,0.2684372700750828,0.24929347456920714,368.67,20.28,360.46,19.52,0.7728628118600493,850,4656,194.0,49664,1589248
2.0689516,-0.01581291393376887,6.8414416,0.27236385226249693,0.24983892643025943,372.48,21.74,369.83,20.01,0.80240496707895,852,4680,195.0,49920,1597440
2.0493743,-0.016408538804389538,6.425701,0.26607349574565886,0.2494612274070581,373.74,21.05,377.48,20.82,0.7098441209934448,851,4704,196.0,50176,1605632
2.1024191,-0.016977893747389318,6.4481893,0.260951914191246,0.2507046587055638,390.9,22.28,380.89,21.03,0.7549571756217273,852,4728,197.0,50432,1613824
2.1322901,-0.01847730393987149,6.557386,0.2622444723546505,0.2510780156368301,385.21,21.19,378.49,21.02,0.7192099284251696,850,4752,198.0,50688,1622016
2.1490192,-0.019377619330771267,6.274061,0.25531056374311445,0.25087940054280417,386.8,20.88,379.12,21.24,0.6818260280228056,853,4776,199.0,50944,1630208
2.1510997,-0.020932831335812807,6.3580203,0.2502258113026619,0.25230502993578,376.49,20.52,366.23,19.51,0.7825950473204595,843,4800,200.0,51200,1638400
2.1857631,-0.02046581941191107,6.2005997,0.2451669219136238,0.2540587172621772,368.14,20.08,351.03,18.5,0.8052258946443676,849,4824,201.0,51456,1646592
2.1787014,-0.018372691199183465,6.2583823,0.2384994912147522,0.2553052281339963,367.46,19.98,357.48,19.44,0.6595318181521945,853,4848,202.0,51712,1654784
2.154334,-0.018804615000262856,6.2865086,0.23298907071352004,0.258126033558732,354.64,19.47,368.51,19.93,0.7652539127571374,850,4872,203.0,51968,1662976
2.1923184,-0.018842391902580857,6.079749,0.23409739419817924,0.2610714655546915,358.62,19.92,367.93,20.21,0.763308191618002,852,4896,204.0,52224,1671168
2.1532142,-0.019025450460612773,6.290961,0.23404517859220506,0.2621214155639921,368.19,20.16,371.49,20.42,0.7284107311561796,852,4920,205.0,52480,1679360
2.1633086,-0.020811441633850337,6.201486,0.23679185166954994,0.26414162967176663,365.42,19.45,354.01,18.71,0.7728478607930978,851,4944,206.0,52736,1687552
2.1650255,-0.020832030670717358,6.227954,0.2569146643579006,0.2660234955449899,360.26,18.9,337.29,17.65,0.7815689786275416,842,4968,207.0,52992,1695744
2.1322026,-0.018907832419499754,6.898363,0.2573273631930351,0.2678059461925711,359.39,18.58,340.79,17.48,0.7762290112498434,851,4992,208.0,53248,1703936
2.1318178,-0.02087721258867532,6.25226,0.25131054893136023,0.2678652139646666,367.11,19.5,347.28,18.15,0.8074974394009791,852,5016,209.0,53504,1712128
2.1373365,-0.02110432108864188,7.0210996,0.2621861490607262,0.26758937289317447,354.17,17.89,344.45,17.76,0.773836222901356,851,5040,210.0,53760,1720320
2.1683838,-0.019669172735884786,6.684995,0.266257199048996,0.2678925361306894,358.85,18.71,355.51,18.17,0.6733551872874393,850,5064,211.0,54016,1728512
2.1155272,-0.019891110418830068,6.977161,0.2503064027428627,0.2685867940031347,366.94,19.54,362.03,19.01,0.8376748940918155,847,5088,212.0,54272,1736704
2.0918772,-0.019515242034103722,7.1121974,0.2668634407222271,0.26913205676135565,373.65,19.09,364.4,19.34,0.6209479164776646,849,5112,213.0,54528,1744896
2.1463122,-0.018620036377105863,6.7387776,0.2819146746397018,0.2708668029379277,365.1,19.26,362.44,19.58,0.7251720973678842,850,5136,214.0,54784,1753088
2.117863,-0.02039403179427609,6.256685,0.26955719143152235,0.27372957748316584,360.66,18.89,365.15,19.9,0.7629386739281585,852,5160,215.0,55040,1761280
2.130838,-0.018848533269483596,6.575216,0.2974300037324429,0.2741228324316797,367.36,19.06,362.2,20.58,0.6624613145910316,843,5184,216.0,55296,1769472
2.1111119,-0.019853581173811106,6.8554287,0.28216501519083975,0.2754260033723854,361.14,18.24,356.42,20.15,0.7809974394555181,851,5208,217.0,55552,1777664
2.0876362,-0.01967847180785611,6.493175,0.2571073679625988,0.2773385588966665,356.05,18.93,368.15,21.25,0.7845909335768294,851,5232,218.0,55808,1785856
2.0750136,-0.019223690556827933,6.5842733,0.23169893100857736,0.2780832728104932,373.78,20.73,375.17,21.56,0.8065466340955332,851,5256,219.0,56064,1794048
2.0981898,-0.020221905580256133,6.980423,0.2155765862762928,0.2798604170481364,380.68,21.54,372.97,21.69,0.6750053161747573,852,5280,220.0,56320,1802240
2.046573,-0.020409544673748316,6.7735534,0.22870873421430588,0.2806421413662888,380.08,22.19,367.37,21.39,0.7679602909755247,849,5304,221.0,56576,1810432
2.0352304,-0.022086491398513316,7.035838,0.22579237714409828,0.281021292897917,379.0,21.74,370.45,20.98,0.7667648706963772,852,5328,222.0,56832,1818624
2.0623262,-0.02081468200776726,6.6926894,0.2566544060409069,0.2814908002813657,377.65,20.78,369.87,20.67,0.7510990668744657,845,5352,223.0,57088,1826816
2.0536132,-0.02162850246299058,7.1045704,0.25746458157896995,0.2820743228353205,372.06,20.67,354.29,19.0,0.7209610774065232,852,5376,224.0,57344,1835008
2.0974417,-0.020392198241315784,6.594003,0.25834357902407645,0.28134919046646073,370.11,20.56,361.15,18.8,0.7724954249483313,851,5400,225.0,57600,1843200
2.1396797,-0.01860145810060203,6.673255,0.2780022442340851,0.2820895582082726,372.12,19.83,360.4,19.07,0.8105109597424742,853,5424,226.0,57856,1851392
2.0956025,-0.018755982005968688,7.0605326,0.2619544734060764,0.2819860027659507,371.05,19.75,361.65,18.86,0.7684210166622943,850,5448,227.0,58112,1859584
2.125429,-0.018084237719886005,6.7482576,0.24433532148599624,0.2831693476154691,375.55,21.22,368.03,20.21,0.8475593868938956,851,5472,228.0,58368,1867776
2.070709,-0.01782460993155837,6.9862747,0.23742603853344918,0.2846050246485642,376.36,21.31,379.19,21.41,0.7918217950576942,851,5496,229.0,58624,1875968
2.1411273,-0.01641172308474779,7.0464077,0.21947881564497948,0.28545471121157917,384.86,22.22,378.51,21.93,0.7452897499478284,851,5520,230.0,58880,1884160
2.089926,-0.016841951659880578,6.782701,0.22378041952848435,0.286025377788714,389.86,22.89,387.87,23.07,0.7740207434116422,842,5544,231.0,59136,1892352
2.1198974,-0.01731452957261354,6.868747,0.24669566065073012,0.28680826457483427,379.52,22.03,380.54,23.16,0.688905626140877,851,5568,232.0,59392,1900544
2.123251,-0.016422675806097686,7.108997,0.2540596842765808,0.28810804355002584,390.71,22.68,374.63,22.77,0.7890925888168283,852,5592,233.0,59648,1908736
2.153681,-0.014479017104022204,7.123831,0.2775326956808567,0.2887089004119237,378.53,21.65,375.37,21.95,0.7461858679806649,853,5616,234.0,59904,1916928
2.1095736,-0.01444932635873556,7.145807,0.2815394513309002,0.28840811515138265,381.51,21.24,360.92,20.01,0.785660150149628,854,5640,235.0,60160,1925120
2.1545782,-0.01408703756518662,7.0206847,0.2759877309203148,0.2878436955312888,384.2,21.64,370.2,21.05,0.696983144596523,851,5664,236.0,60416,1933312
2.1492097,-0.015289026028476656,7.0115514,0.28077692359685896,0.2876497780283292,380.04,21.68,373.17,20.7,0.711390401804675,852,5688,237.0,60672,1941504
2.1622758,-0.020262518036179244,6.8757043,0.2463911385834217,0.2888173168259008,376.25,21.22,383.71,21.75,0.7846491874762422,850,5712,238.0,60928,1949696
2.0583832,-0.020783526031300424,7.46777,0.25403017178177834,0.2886687795675936,377.15,22.03,386.03,22.61,0.6450786579680012,843,5736,239.0,61184,1957888
2.1043978,-0.02059435279108584,7.3733506,0.2605872559547424,0.2891932725906372,383.25,22.79,377.27,21.78,0.7187983384412089,850,5760,240.0,61440,1966080
2.1046479,-0.022378793451935053,7.905003,0.24563237950205802,0.28949822538665365,369.25,22.11,377.87,21.75,0.7907932793092749,851,5784,241.0,61696,1974272
2.0416708,-0.019942139051854612,7.6368055,0.2591204473376274,0.2884160205721855,371.3,22.59,377.25,21.73,0.7792379324020099,852,5808,242.0,61952,1982464
2.0646439,-0.02015532131306827,7.904538,0.25347718864679336,0.28688291424796697,375.96,21.86,368.2,21.01,0.6626468974130929,851,5832,243.0,62208,1990656
2.0678024,-0.019454312827438116,7.8439198,0.2545748463273048,0.287046706037862,377.57,22.35,376.58,21.82,0.6574485136347437,849,5856,244.0,62464,1998848
2.0531733,-0.018343193531036375,8.424676,0.2595668774843216,0.28721740291941733,379.26,21.8,372.25,21.6,0.6444772579342409,853,5880,245.0,62720,2007040
2.0573819,-0.017756799664348365,8.456303,0.24925199434161185,0.2878075355575198,387.95,22.18,367.11,20.7,0.7191694991306097,843,5904,246.0,62976,2015232
2.0784006,-0.016461568735539913,7.690044,0.2494019976258278,0.28810953473051387,382.98,22.25,368.12,19.62,0.7394966306598142,853,5928,247.0,63232,2023424
2.0288486,-0.016271598003804684,8.372845,0.25503173023462294,0.2885056746502717,378.42,21.63,375.9,20.01,0.6851575883115996,853,5952,248.0,63488,2031616
2.0527844,-0.017606665333732962,8.657319,0.24814171493053436,0.28982299335655715,385.28,22.24,366.9,19.69,0.7192554619433011,850,5976,249.0,63744,2039808
2.0269191,-0.018178406078368424,8.68353,0.2545701961219311,0.2899679619641531,379.47,21.74,377.54,21.2,0.7659546891483462,851,6000,250.0,64000,2048000
2.0491776,-0.018256550612859426,8.510592,0.23008373968303203,0.28929841545011314,380.96,21.89,383.73,21.97,0.7776602000438348,851,6024,251.0,64256,2056192
2.04709,-0.01690061445813626,8.284161,0.21504353009164334,0.2901257507148243,385.0,22.15,367.37,21.92,0.6927264326461783,850,6048,252.0,64512,2064384
2.0672011,-0.01726265117060393,7.986654,0.19631242133677007,0.29171549067610786,387.65,22.83,371.97,21.74,0.753349478062746,853,6072,253.0,64768,2072576
2.1197011,-0.01837655480019748,8.181683,0.19339461006224157,0.2928406173097236,384.99,22.84,372.01,21.41,0.7784745314727892,844,6096,254.0,65024,2080768
2.0611448,-0.018120372984558344,8.434917,0.21727583467960357,0.29315089860132765,385.05,23.02,366.91,21.07,0.6972015701560546,852,6120,255.0,65280,2088960
2.062062,-0.01810506114270538,8.194014,0.2296515917778015,0.29385994463449433,378.37,22.29,375.81,21.49,0.6849655144111473,850,6144,256.0,65536,2097152
2.015812,-0.017768514403142036,8.2352,0.2677127046883106,0.2945694435565245,373.85,21.33,375.68,21.76,0.6782143655354194,852,6168,257.0,65792,2105344
2.020152,-0.014827244644984604,8.95133,0.2792777360975742,0.29394939524077235,379.42,21.55,373.42,21.81,0.7462489171964253,852,6192,258.0,66048,2113536
2.046047,-0.013497816484887152,8.60182,0.26544435545802114,0.29375809484294485,380.83,22.12,369.49,21.25,0.7301025741169724,852,6216,259.0,66304,2121728
2.0508595,-0.011524946140125393,8.670968,0.274435860812664,0.2942687826497214,375.0,21.66,378.1,22.08,0.6772365148356945,852,6240,260.0,66560,2129920
2.0844185,-0.011734478827565908,8.542693,0.2856390932202339,0.2943004752908434,373.91,21.45,378.71,22.07,0.687975107903287,852,6264,261.0,66816,2138112
2.0603335,-0.014846447072923184,8.19382,0.2617573930323124,0.2935237857912268,382.46,22.77,375.67,21.16,0.7303718403912378,843,6288,262.0,67072,2146304
2.1395018,-0.016041956739500166,7.9916368,0.2768618310987949,0.2940493882412002,376.68,21.51,380.1,21.54,0.7290939818130422,848,6312,263.0,67328,2154496
2.090932,-0.01499227768741548,8.529099,0.28914083912968636,0.2953140414541676,377.41,21.45,385.54,21.52,0.6256982978715412,853,6336,264.0,67584,2162688
2.116318,-0.01584697051439434,8.929375,0.27304541498422624,0.2956295609474182,378.73,21.08,385.31,21.85,0.681570113413963,851,6360,265.0,67840,2170880
2.1008875,-0.015595900993794203,8.615386,0.27907983273267745,0.29588908205429715,381.57,22.2,387.8,21.79,0.6055565810211502,851,6384,266.0,68096,2179072
2.1250591,-0.014407948977313935,8.721426,0.2824495805799961,0.29618687909983454,377.73,21.01,381.42,21.06,0.7625398893472317,853,6408,267.0,68352,2187264
2.120457,-0.01503545739222318,8.8417845,0.2648015049099922,0.2958756305632137,385.66,22.18,382.67,21.77,0.5747990625670331,852,6432,268.0,68608,2195456
2.0780084,-0.01607474613934755,8.8547945,0.23234329581260682,0.2962563270259471,380.43,21.85,379.57,21.02,0.7591983349953633,843,6456,269.0,68864,2203648
2.1092098,-0.015623236079700292,8.745425,0.22823410466313362,0.2987122707778499,386.87,22.89,372.43,20.9,0.7353328680448206,852,6480,270.0,69120,2211840
2.1043437,-0.015063914232887327,8.528233,0.2219047525525093,0.30002378885235104,384.17,22.73,377.93,21.67,0.7188093507371057,851,6504,271.0,69376,2220032
2.073092,-0.015320067307911814,8.641851,0.2181450454890728,0.30000687514742214,385.25,23.12,376.61,21.37,0.7094250489653517,852,6528,272.0,69632,2228224
2.1296678,-0.014414617693983018,8.785894,0.22847059532999991,0.30045865653526216,387.09,23.53,381.39,21.83,0.6762121917375686,851,6552,273.0,69888,2236416
2.1138678,-0.013034972799941898,8.926189,0.2238197922706604,0.3005510451538222,388.88,23.81,387.77,22.78,0.668475490588808,853,6576,274.0,70144,2244608
2.131275,-0.013167012990452349,8.9111595,0.251347549110651,0.3005758346546264,378.6,21.72,387.29,22.05,0.6483452138059936,853,6600,275.0,70400,2252800
2.0716999,-0.013301779511384665,8.936294,0.27267280548810957,0.3025861031242779,373.94,21.49,381.88,21.77,0.613384687481378,849,6624,276.0,70656,2260992
2.1282613,-0.01368953553494066,9.287732,0.2655513524264097,0.3034287698212124,376.03,22.22,388.11,21.71,0.659255621331964,849,6648,277.0,70912,2269184
2.1316879,-0.015488180927932263,9.291831,0.2602614601701498,0.3039264790713787,373.85,22.14,382.54,20.88,0.7843562306822466,845,6672,278.0,71168,2277376
2.1416924,-0.014759985175915062,9.11254,0.25003209210932253,0.30605148524045944,378.0,23.1,377.56,20.96,0.6342574560407984,852,6696,279.0,71424,2285568
2.1337674,-0.017555280192755162,9.515612,0.27820709176361563,0.3062902265893562,376.57,22.02,382.76,21.91,0.6466421845189234,852,6720,280.0,71680,2293760
2.1335535,-0.01818465729476884,9.550462,0.3270242504775524,0.30656909233047847,379.97,22.06,381.64,22.04,0.5175209255148996,852,6744,281.0,71936,2301952
2.0791895,-0.01715873145265505,9.2092905,0.3601685073971748,0.3052819791649069,371.96,20.67,354.11,19.88,0.6491524695993427,851,6768,282.0,72192,2310144
2.128111,-0.015571266079787165,9.140746,0.3873509094119072,0.30516125403699423,369.05,19.51,363.54,21.37,0.6588671036423503,851,6792,283.0,72448,2318336
2.0943203,-0.014421911246608942,9.30249,0.33525470063090324,0.30593002268246244,371.72,20.14,360.86,21.1,0.6723639332275948,852,6816,284.0,72704,2326528
2.0935624,-0.013253722810186446,9.247987,0.26965072341263296,0.3057683996324028,382.79,21.93,354.76,21.4,0.6878056799433347,844,6840,285.0,72960,2334720
2.0857334,-0.011494769928976894,9.024382,0.2317608492821455,0.30774800142362,385.6,23.13,362.1,22.03,0.6462378565178786,855,6864,286.0,73216,2342912
2.0831773,-0.012543730307370424,8.951358,0.19762740291655065,0.30823604611768607,393.84,24.25,376.6,23.35,0.5901186218510253,849,6888,287.0,73472,2351104
2.0586443,-0.011295061148703099,9.31572,0.20455683924257756,0.3089266025594303,399.67,24.98,366.24,21.11,0.6753873202597944,852,6912,288.0,73728,2359296
2.0741334,-0.012327553471550345,9.057012,0.20523985996842384,0.3107864243821019,402.4,24.95,361.16,20.56,0.7136581060184715,855,6936,289.0,73984,2367488
2.0560074,-0.014489363841712476,9.515006,0.20842802703380583,0.31300062748293084,392.6,24.51,368.01,20.76,0.7553288555183809,853,6960,290.0,74240,2375680
2.0843115,-0.015706567335873844,9.311149,0.19384094886481762,0.3138548814292465,396.69,24.92,373.89,21.16,0.7107522578266909,853,6984,291.0,74496,2383872
2.0539224,-0.014730852446518838,9.148643,0.19908599473536015,0.3140971307598409,396.27,24.83,374.71,21.49,0.5615460318421298,852,7008,292.0,74752,2392064
2.0746636,-0.01283675282727927,9.1165495,0.2245488453656435,0.31456563320188297,389.39,24.63,386.68,22.42,0.6244879264774994,843,7032,293.0,75008,2400256
2.1616492,-0.011025295737199485,9.145958,0.2192026536166668,0.31422358831124647,385.89,24.84,383.81,21.51,0.767211019040301,850,7056,294.0,75264,2408448
2.1168582,-0.009452240825630724,9.194017,0.2786169726401567,0.3136721986035506,379.87,23.67,372.96,20.95,0.587578675576284,853,7080,295.0,75520,2416640
2.0901012,-0.011941470834426583,9.290969,0.30287201575934886,0.31367763060899007,368.45,21.22,365.16,19.66,0.7455563883929397,853,7104,296.0,75776,2424832
2.0860932,-0.014472149494104088,9.305554,0.27878135941922666,0.3136038159330686,371.71,22.02,365.53,19.99,0.8264408583241925,852,7128,297.0,76032,2433024
2.071204,-0.01375177419744432,9.399348,0.318926543071866,0.3141145489755131,365.67,21.02,371.7,21.02,0.6172858734965743,852,7152,298.0,76288,2441216
2.1098154,-0.01489984619896859,9.1884575,0.3226771120727062,0.31333641956249875,364.6,20.46,369.33,20.73,0.5071072338330489,852,7176,299.0,76544,2449408
2.123782,-0.015475155641324819,9.182018,0.27839708790183065,0.31398339853400276,372.81,21.42,374.82,20.96,0.7019379108223778,852,7200,300.0,76800,2457600
2.151375,-0.015711650806479155,9.273612,0.2913442170619965,0.3148083585713591,378.25,21.82,371.09,20.24,0.6311178173588468,842,7224,301.0,77056,2465792
2.1358778,-0.01695942965336144,9.324883,0.3072853234410286,0.3161053221140589,378.56,21.54,369.95,20.23,0.5510279465739025,853,7248,302.0,77312,2473984
2.149565,-0.0163896874897182,9.303902,0.29924977660179136,0.31725923042921794,375.79,21.74,365.6,20.12,0.6413213217164443,854,7272,303.0,77568,2482176
2.2025661,-0.016152691391762345,9.290663,0.3721801275014877,0.31757171806834994,365.28,20.67,371.89,20.92,0.5961534473656228,853,7296,304.0,77824,2490368
2.128589,-0.016127926676999776,9.505231,0.36245645403862,0.3185534386762551,364.73,20.08,366.45,20.71,0.7177608412151761,852,7320,305.0,78080,2498560
2.185347,-0.01435885016573593,9.7885895,0.39481944233179095,0.3189008766341777,354.82,19.34,377.22,22.0,0.5860858152622774,853,7344,306.0,78336,2506752
2.1527903,-0.013594797041732817,9.701374,0.3734444317221641,0.3185031877032348,361.61,19.71,376.93,21.64,0.6965219981088658,851,7368,307.0,78592,2514944
2.171729,-0.013419338632375002,9.889061,0.3692545720934868,0.31895907453837846,360.0,20.49,378.53,22.16,0.6000047684692329,845,7392,308.0,78848,2523136
2.1265972,-0.012629565633833408,9.906742,0.3633498893678188,0.3194411726934569,365.43,21.27,383.95,22.41,0.6440866079243017,851,7416,309.0,79104,2531328
2.1040673,-0.01361071812454611,9.993613,0.3206316915154457,0.31854659957545145,369.06,21.9,374.25,21.84,0.7878970352085372,854,7440,310.0,79360,2539520
2.080136,-0.014678299319930374,10.115207,0.3149407187104225,0.3188472653606108,377.5,22.8,376.79,21.87,0.6032819011732027,853,7464,311.0,79616,2547712
2.1799765,-0.016057387315668165,9.706916,0.2673101618885994,0.3189084772907552,377.02,22.56,370.6,20.82,0.7616001895055944,851,7488,312.0,79872,2555904
2.0576386,-0.01769193139858544,9.871579,0.26182382836937906,0.31847704698642093,383.99,23.19,379.01,21.17,0.6524616056363985,854,7512,313.0,80128,2564096
2.1020417,-0.01705243580508977,10.1711035,0.2430945022404194,0.3185977723804258,390.22,23.36,380.53,21.11,0.7779752991475501,851,7536,314.0,80384,2572288
2.0754592,-0.016066989763639867,10.156554,0.22952192321419715,0.3189238919211285,391.37,23.21,373.85,20.85,0.5515500194732339,855,7560,315.0,80640,2580480
1.9921504,-0.014410392614081502,10.358877,0.26087450474500656,0.31954353684115977,386.78,22.49,365.86,20.52,0.675177902561213,847,7584,316.0,80896,2588672
2.0179212,-0.015248306449502707,10.064969,0.2808685998618603,0.31944904077265945,384.69,22.6,365.67,21.06,0.6721576512935155,855,7608,317.0,81152,2596864
2.023153,-0.014738129707984627,10.655626,0.32679003894329073,0.31859008213948636,375.9,21.8,361.89,21.03,0.718374303214134,851,7632,318.0,81408,2605056
2.0293918,-0.014848431253340096,10.447717,0.3434089632332325,0.32045948691666126,366.47,21.78,353.25,20.84,0.6390110956677684,852,7656,319.0,81664,2613248
2.024453,-0.014061098617967218,10.525076,0.3682315777242184,0.32122110575437546,360.12,20.9,338.79,19.55,0.6505833981891087,854,7680,320.0,81920,2621440
2.0505846,-0.014884553353767841,10.801029,0.34437144830822947,0.322017681474487,372.32,21.98,345.58,19.34,0.7249366383484532,853,7704,321.0,82176,2629632
2.0078588,-0.014276534479577094,10.557131,0.3609953199326992,0.32261652916315053,368.85,22.01,348.41,19.43,0.7137742062566116,855,7728,322.0,82432,2637824
1.9998211,-0.016067296895198525,10.576485,0.3628428064286709,0.3233571910255012,370.08,21.51,357.08,20.12,0.6532388945570409,855,7752,323.0,82688,2646016
2.0620522,-0.01437783456640318,10.466503,0.31031965926289556,0.3240203791785808,381.23,22.56,365.66,20.79,0.7977333145724345,844,7776,324.0,82944,2654208
2.0183632,-0.013949365669395775,10.685127,0.34058827981352807,0.3241990986501887,378.96,22.46,365.47,20.57,0.7286583944111875,851,7800,325.0,83200,2662400
2.0045097,-0.014939161594957113,10.259473,0.30203745380043984,0.32457892410457134,374.17,22.52,372.1,22.0,0.8351705138854763,854,7824,326.0,83456,2670592
2.0569887,-0.015762712680734692,10.254506,0.27398598439991473,0.32469807050767396,383.39,23.47,378.98,22.88,0.6798949660089846,854,7848,327.0,83712,2678784
2.041382,-0.016720619013067334,10.502309,0.2758045186847448,0.32409178509953473,388.58,23.73,385.86,23.31,0.7691696828055036,854,7872,328.0,83968,2686976
2.031012,-0.016983527091797443,10.683724,0.24536281265318394,0.32481954823292436,385.75,23.53,387.19,23.67,0.7209285080131905,856,7896,329.0,84224,2695168
1.9947505,-0.01654663750901818,10.856889,0.2467145945876837,0.32489707303189097,391.45,24.09,391.74,23.73,0.7986833926566226,854,7920,330.0,84480,2703360
2.0773892,-0.01496782357338816,10.70789,0.26183815985918046,0.3256503555568911,400.04,24.29,394.21,24.52,0.6906277213271234,845,7944,331.0,84736,2711552
2.0354443,-0.014614575188606977,10.713148,0.30949994146823884,0.32682765035756994,395.92,23.23,379.3,23.47,0.6887102629725834,852,7968,332.0,84992,2719744
2.0041564,-0.014548974493518472,10.772007,0.3415130326151848,0.32700176466078984,391.91,23.29,371.19,21.94,0.6023814629747928,853,7992,333.0,85248,2727936
1.9880965,-0.01438018295681104,11.153975,0.3784148408472538,0.3283771817528066,387.75,22.32,362.81,20.77,0.6322900174182983,854,8016,334.0,85504,2736128
1.9960423,-0.010785125985275954,10.487818,0.5196433208882809,0.32897544040211607,369.45,21.11,354.33,20.11,0.47614254161780145,854,8040,335.0,85760,2744320
2.0560107,-0.011991904878523202,9.765524,0.5092028485238552,0.33124348893761635,365.28,20.02,352.11,19.95,0.5633505099114728,852,8064,336.0,86016,2752512
2.0496163,-0.01120502328267321,9.758995,0.49586231097579003,0.33326898071737515,365.79,20.02,358.2,19.76,0.7611409295964515,853,8088,337.0,86272,2760704
2.053934,-0.011765484674833715,10.02514,0.46854694932699203,0.3345997376101358,367.43,19.87,373.65,22.06,0.571558383684881,854,8112,338.0,86528,2768896
2.033872,-0.012650848431512714,9.642201,0.3482895064353943,0.33640212352786747,366.64,20.0,375.8,22.22,0.7763001598056781,846,8136,339.0,86784,2777088
1.9874988,-0.014009111584164203,10.008927,0.3020278622210026,0.3377817280235745,382.82,21.52,378.45,21.54,0.7501961983490153,853,8160,340.0,87040,2785280
1.988596,-0.01510445580817759,10.019599,0.2816748754680157,0.33953971398018656,381.26,22.07,385.45,22.89,0.7101990644349837,853,8184,341.0,87296,2793472
2.0235653,-0.01666305988561362,10.179508,0.24607855170965195,0.3395224658861047,390.29,22.7,383.8,22.61,0.7081777758513538,853,8208,342.0,87552,2801664
2.0439131,-0.01588819921016693,10.11048,0.22210967764258385,0.3401251087586085,394.13,23.48,376.96,21.16,0.6615826896895953,854,8232,343.0,87808,2809856
2.032508,-0.014056654418818653,10.064731,0.2286859594285488,0.34093229774208295,395.0,23.41,380.04,21.99,0.7604332928637989,853,8256,344.0,88064,2818048
2.055452,-0.013989257914945484,9.9573145,0.2173014607280493,0.3417137765458652,396.49,23.72,384.23,22.14,0.7156551195685676,852,8280,345.0,88320,2826240
